config_idx,nn_hidden_dims,nn_lr,nn_dropout,nn_weight_decay,nn_batch_size,val_mae,val_mse,test_mae,test_mse,test_r2,nn_activation,nn_use_residual
133,"(64, 32)",0.001,0.5,0.001,128,10.51586627960205,184.55508422851562,10.514631271362305,182.55001831054688,0.27130126953125,,
134,"(64, 32)",0.001,0.5,0.001,256,10.513693809509277,184.66725158691406,10.512989044189453,182.41368103027344,0.2718455195426941,,
135,"(64, 32)",0.002,0.1,1e-05,64,10.54263687133789,185.56394958496094,10.516456604003906,182.68434143066406,0.27076512575149536,,
136,"(64, 32)",0.002,0.1,1e-05,128,10.533638954162598,185.2738800048828,10.515715599060059,182.83050537109375,0.2701815962791443,,
137,"(64, 32)",0.002,0.1,1e-05,256,10.56228256225586,185.4351806640625,10.519150733947754,183.12673950195312,0.2689991593360901,,
138,"(64, 32)",0.002,0.1,0.0001,64,10.539763450622559,185.6642303466797,10.50812816619873,182.54246520996094,0.27133142948150635,,
139,"(64, 32)",0.002,0.1,0.0001,128,10.532065391540527,185.25047302246094,10.518575668334961,182.99624633789062,0.26951998472213745,,
140,"(64, 32)",0.002,0.1,0.0001,256,10.564274787902832,185.47567749023438,10.518988609313965,183.12408447265625,0.26900970935821533,,
141,"(64, 32)",0.002,0.1,0.001,64,10.556233406066895,185.74998474121094,10.566243171691895,183.6776123046875,0.2668001651763916,,
142,"(64, 32)",0.002,0.1,0.001,128,10.534252166748047,185.2545166015625,10.508033752441406,182.9075927734375,0.2698739171028137,,
143,"(64, 32)",0.002,0.1,0.001,256,10.5602445602417,185.45986938476562,10.516822814941406,182.97738647460938,0.26959532499313354,,
144,"(64, 32)",0.002,0.2,1e-05,64,10.563164710998535,186.10293579101562,10.531332015991211,183.09580993652344,0.26912254095077515,,
145,"(64, 32)",0.002,0.2,1e-05,128,10.514644622802734,184.81434631347656,10.509618759155273,182.92535400390625,0.269802987575531,,
146,"(64, 32)",0.002,0.2,1e-05,256,10.556130409240723,185.4667205810547,10.515912055969238,182.98565673828125,0.2695622444152832,,
147,"(64, 32)",0.002,0.2,0.0001,64,10.552397727966309,185.8205108642578,10.517152786254883,182.68719482421875,0.2707536816596985,,
148,"(64, 32)",0.002,0.2,0.0001,128,10.513326644897461,184.63919067382812,10.509212493896484,182.8828125,0.26997286081314087,,
149,"(64, 32)",0.002,0.2,0.0001,256,10.554474830627441,185.48309326171875,10.516401290893555,182.98150634765625,0.26957887411117554,,
150,"(64, 32)",0.002,0.2,0.001,64,10.542396545410156,185.84857177734375,10.545178413391113,183.70860290527344,0.2666764259338379,,
151,"(64, 32)",0.002,0.2,0.001,128,10.513314247131348,184.80743408203125,10.514113426208496,182.94692993164062,0.26971691846847534,,
152,"(64, 32)",0.002,0.2,0.001,256,10.554109573364258,185.50929260253906,10.525242805480957,183.2470703125,0.2685188055038452,,
153,"(64, 32)",0.002,0.3,1e-05,64,10.531558990478516,185.8057861328125,10.506210327148438,182.7583465576172,0.27046966552734375,,
154,"(64, 32)",0.002,0.3,1e-05,128,10.505317687988281,184.52708435058594,10.5048246383667,182.98724365234375,0.2695559859275818,,
155,"(64, 32)",0.002,0.3,1e-05,256,10.527864456176758,185.0387420654297,10.516874313354492,182.9702606201172,0.2696237564086914,,
156,"(64, 32)",0.002,0.3,0.0001,64,10.554299354553223,185.7646484375,10.534333229064941,183.53890991210938,0.267353892326355,,
157,"(64, 32)",0.002,0.3,0.0001,128,10.500574111938477,184.5642547607422,10.499465942382812,182.73089599609375,0.2705792784690857,,
158,"(64, 32)",0.002,0.3,0.0001,256,10.525343894958496,184.97128295898438,10.518765449523926,182.98056030273438,0.2695826292037964,,
159,"(64, 32)",0.002,0.3,0.001,64,10.527482032775879,185.72227478027344,10.500986099243164,182.60426330566406,0.271084725856781,,
160,"(64, 32)",0.002,0.3,0.001,128,10.508898735046387,184.87582397460938,10.495318412780762,182.61233520507812,0.2710525393486023,,
161,"(64, 32)",0.002,0.3,0.001,256,10.53012752532959,185.11048889160156,10.511099815368652,182.8515625,0.27009761333465576,,
162,"(64, 32)",0.002,0.4,1e-05,64,10.56045150756836,186.01344299316406,10.525765419006348,182.94566345214844,0.2697219252586365,,
163,"(64, 32)",0.002,0.4,1e-05,128,10.492887496948242,184.47113037109375,10.485519409179688,182.31405639648438,0.2722432017326355,,
164,"(64, 32)",0.002,0.4,1e-05,256,10.521446228027344,184.9852294921875,10.500435829162598,182.6625518798828,0.27085208892822266,,
165,"(64, 32)",0.002,0.4,0.0001,64,10.560139656066895,186.06861877441406,10.51373291015625,183.0815887451172,0.26917940378189087,,
166,"(64, 32)",0.002,0.4,0.0001,128,10.504955291748047,184.69839477539062,10.492033004760742,182.46832275390625,0.27162736654281616,,
167,"(64, 32)",0.002,0.4,0.0001,256,10.521583557128906,184.9256591796875,10.505558013916016,182.69873046875,0.2707076072692871,,
168,"(64, 32)",0.002,0.4,0.001,64,10.5498046875,185.75039672851562,10.511849403381348,183.349853515625,0.2681085467338562,,
169,"(64, 32)",0.002,0.4,0.001,128,10.514610290527344,184.51524353027344,10.497733116149902,182.28781127929688,0.27234792709350586,,
170,"(64, 32)",0.002,0.4,0.001,256,10.5239839553833,184.96856689453125,10.502504348754883,182.6826171875,0.27077198028564453,,
171,"(64, 32)",0.002,0.5,1e-05,64,10.526676177978516,185.3300323486328,10.56020736694336,184.4005584716797,0.2639143466949463,,
172,"(64, 32)",0.002,0.5,1e-05,128,10.48509693145752,184.476806640625,10.509252548217773,182.82339477539062,0.27021002769470215,,
173,"(64, 32)",0.002,0.5,1e-05,256,10.535128593444824,184.93040466308594,10.516016960144043,183.00160217285156,0.26949864625930786,,
174,"(64, 32)",0.002,0.5,0.0001,64,10.54632568359375,185.17047119140625,10.540928840637207,183.6418914794922,0.2669427990913391,,
175,"(64, 32)",0.002,0.5,0.0001,128,10.489416122436523,184.5147247314453,10.509818077087402,182.79183959960938,0.27033597230911255,,
176,"(64, 32)",0.002,0.5,0.0001,256,10.530916213989258,184.6501922607422,10.513517379760742,183.0477752685547,0.2693142890930176,,
177,"(64, 32)",0.002,0.5,0.001,64,10.564085960388184,185.50192260742188,10.537550926208496,183.31761169433594,0.2682371735572815,,
178,"(64, 32)",0.002,0.5,0.001,128,10.494864463806152,184.4146270751953,10.50057601928711,182.1793670654297,0.2727808356285095,,
179,"(64, 32)",0.002,0.5,0.001,256,10.5336332321167,184.71417236328125,10.518168449401855,183.03201293945312,0.2693772315979004,,
180,"(128, 64)",0.0003,0.1,1e-05,64,10.556588172912598,185.80136108398438,10.50557804107666,182.155029296875,0.2728779911994934,,
181,"(128, 64)",0.0003,0.1,1e-05,128,10.581366539001465,185.9865264892578,10.54977798461914,183.76754760742188,0.2664411664009094,,
182,"(128, 64)",0.0003,0.1,1e-05,256,10.556045532226562,185.86912536621094,10.520625114440918,182.79994201660156,0.2703036069869995,,
183,"(128, 64)",0.0003,0.1,0.0001,64,10.555294036865234,185.7806854248047,10.506257057189941,182.18515014648438,0.27275770902633667,,
184,"(128, 64)",0.0003,0.1,0.0001,128,10.547059059143066,185.93861389160156,10.511914253234863,182.51377868652344,0.2714459300041199,,
185,"(128, 64)",0.0003,0.1,0.0001,256,10.55721664428711,185.8941650390625,10.520432472229004,182.8043212890625,0.2702861428260803,,
186,"(128, 64)",0.0003,0.1,0.001,64,10.557177543640137,185.79666137695312,10.503512382507324,182.11398315429688,0.27304184436798096,,
187,"(128, 64)",0.0003,0.1,0.001,128,10.548429489135742,185.91566467285156,10.511436462402344,182.50767517089844,0.271470308303833,,
188,"(128, 64)",0.0003,0.1,0.001,256,10.556268692016602,185.8428497314453,10.519938468933105,182.7821807861328,0.2703745365142822,,
189,"(128, 64)",0.0003,0.2,1e-05,64,10.555700302124023,185.63009643554688,10.507776260375977,182.1970977783203,0.27271002531051636,,
190,"(128, 64)",0.0003,0.2,1e-05,128,10.569612503051758,185.72747802734375,10.55463981628418,183.8533172607422,0.2660987973213196,,
191,"(128, 64)",0.0003,0.2,1e-05,256,10.568708419799805,186.05877685546875,10.515185356140137,182.67469787597656,0.2708035707473755,,
192,"(128, 64)",0.0003,0.2,0.0001,64,10.557127952575684,185.66867065429688,10.509312629699707,182.21058654785156,0.2726562023162842,,
193,"(128, 64)",0.0003,0.2,0.0001,128,10.543033599853516,185.72503662109375,10.519360542297363,182.75808715820312,0.27047067880630493,,
194,"(128, 64)",0.0003,0.2,0.0001,256,10.56826400756836,186.05064392089844,10.514684677124023,182.69410705566406,0.2707260847091675,,
195,"(128, 64)",0.0003,0.2,0.001,64,10.55578899383545,185.6482391357422,10.51056957244873,182.24208068847656,0.2725304961204529,,
196,"(128, 64)",0.0003,0.2,0.001,128,10.543780326843262,185.74847412109375,10.518294334411621,182.74246215820312,0.27053308486938477,,
197,"(128, 64)",0.0003,0.2,0.001,256,10.568684577941895,186.0636444091797,10.515380859375,182.68092346191406,0.2707787752151489,,
198,"(128, 64)",0.0003,0.3,1e-05,64,10.582294464111328,185.7019805908203,10.531800270080566,183.3871612548828,0.2679595947265625,,
199,"(128, 64)",0.0003,0.3,1e-05,128,10.548554420471191,185.7734375,10.531420707702637,183.39984130859375,0.2679089307785034,,
200,"(128, 64)",0.0003,0.3,1e-05,256,10.540377616882324,186.04244995117188,10.546416282653809,184.5474853515625,0.26332783699035645,,
201,"(128, 64)",0.0003,0.3,0.0001,64,10.58277702331543,185.62327575683594,10.531991958618164,183.3671112060547,0.26803964376449585,,
202,"(128, 64)",0.0003,0.3,0.0001,128,10.549707412719727,185.7719268798828,10.531157493591309,183.39259338378906,0.26793789863586426,,
203,"(128, 64)",0.0003,0.3,0.0001,256,10.563973426818848,186.06820678710938,10.52867317199707,182.5471954345703,0.27131253480911255,,
204,"(128, 64)",0.0003,0.3,0.001,64,10.582220077514648,185.65716552734375,10.532955169677734,183.4297637939453,0.26778948307037354,,
205,"(128, 64)",0.0003,0.3,0.001,128,10.549070358276367,185.78619384765625,10.532562255859375,183.4270477294922,0.26780039072036743,,
206,"(128, 64)",0.0003,0.3,0.001,256,10.563756942749023,186.07461547851562,10.52872085571289,182.5535430908203,0.271287202835083,,
207,"(128, 64)",0.0003,0.4,1e-05,64,10.582515716552734,185.67819213867188,10.535715103149414,183.2830047607422,0.2683753967285156,,
208,"(128, 64)",0.0003,0.4,1e-05,128,10.549810409545898,185.83966064453125,10.509525299072266,182.27590942382812,0.2723954916000366,,
209,"(128, 64)",0.0003,0.4,1e-05,256,10.562850952148438,186.06861877441406,10.535075187683105,182.6608123779297,0.2708590030670166,,
210,"(128, 64)",0.0003,0.4,0.0001,64,10.58220386505127,185.70025634765625,10.54281997680664,183.46435546875,0.26765143871307373,,
211,"(128, 64)",0.0003,0.4,0.0001,128,10.550409317016602,185.86795043945312,10.510454177856445,182.28695678710938,0.27235138416290283,,
212,"(128, 64)",0.0003,0.4,0.0001,256,10.567279815673828,186.06895446777344,10.517454147338867,182.61380004882812,0.27104663848876953,,
213,"(128, 64)",0.0003,0.4,0.001,64,10.581987380981445,185.7274932861328,10.539064407348633,183.38494873046875,0.26796841621398926,,
214,"(128, 64)",0.0003,0.4,0.001,128,10.549769401550293,185.84962463378906,10.510249137878418,182.30650329589844,0.27227330207824707,,
215,"(128, 64)",0.0003,0.4,0.001,256,10.562467575073242,186.06495666503906,10.535430908203125,182.66355895996094,0.27084803581237793,,
216,"(128, 64)",0.0003,0.5,1e-05,64,10.53492546081543,185.25343322753906,10.53271484375,184.12709045410156,0.2650059461593628,,
217,"(128, 64)",0.0003,0.5,1e-05,128,10.580059051513672,185.7798309326172,10.534170150756836,183.18157958984375,0.2687802314758301,,
218,"(128, 64)",0.0003,0.5,1e-05,256,10.560494422912598,185.82957458496094,10.520867347717285,182.62887573242188,0.27098649740219116,,
219,"(128, 64)",0.0003,0.5,0.0001,64,10.5396728515625,185.3426971435547,10.532880783081055,184.06689453125,0.26524627208709717,,
220,"(128, 64)",0.0003,0.5,0.0001,128,10.5630464553833,185.77024841308594,10.517208099365234,183.0549774169922,0.2692856192588806,,
221,"(128, 64)",0.0003,0.5,0.0001,256,10.560188293457031,185.83045959472656,10.521031379699707,182.62033081054688,0.2710205912590027,,
222,"(128, 64)",0.0003,0.5,0.001,64,10.537986755371094,185.39891052246094,10.538169860839844,184.351318359375,0.2641109228134155,,
223,"(128, 64)",0.0003,0.5,0.001,128,10.560659408569336,185.75782775878906,10.518280982971191,183.0784454345703,0.2691919207572937,,
224,"(128, 64)",0.0003,0.5,0.001,256,10.559547424316406,185.78884887695312,10.5201997756958,182.61717224121094,0.27103322744369507,,
225,"(128, 64)",0.0005,0.1,1e-05,64,10.55249309539795,185.693359375,10.543608665466309,183.1710205078125,0.2688223719596863,,
226,"(128, 64)",0.0005,0.1,1e-05,128,10.577080726623535,185.8288116455078,10.574546813964844,184.97964477539062,0.2616027593612671,,
227,"(128, 64)",0.0005,0.1,1e-05,256,10.547693252563477,185.7869415283203,10.529899597167969,182.88095092773438,0.269980251789093,,
228,"(128, 64)",0.0005,0.1,0.0001,64,10.556137084960938,185.74778747558594,10.547986030578613,183.19268798828125,0.2687358856201172,,
229,"(128, 64)",0.0005,0.1,0.0001,128,10.578590393066406,185.97219848632812,10.573834419250488,184.872802734375,0.262029230594635,,
230,"(128, 64)",0.0005,0.1,0.0001,256,10.548970222473145,185.7970428466797,10.53090763092041,182.8975067138672,0.2699142098426819,,
231,"(128, 64)",0.0005,0.1,0.001,64,10.557340621948242,185.80560302734375,10.546050071716309,183.1693572998047,0.26882898807525635,,
232,"(128, 64)",0.0005,0.1,0.001,128,10.574579238891602,185.84201049804688,10.57670783996582,184.9938201904297,0.26154619455337524,,
233,"(128, 64)",0.0005,0.1,0.001,256,10.547880172729492,185.77708435058594,10.527965545654297,182.84532165527344,0.2701224684715271,,
234,"(128, 64)",0.0005,0.2,1e-05,64,10.572240829467773,185.660888671875,10.599323272705078,185.6399688720703,0.258966863155365,,
235,"(128, 64)",0.0005,0.2,1e-05,128,10.555771827697754,185.56024169921875,10.570274353027344,184.65298461914062,0.26290667057037354,,
236,"(128, 64)",0.0005,0.2,1e-05,256,10.54987907409668,185.75479125976562,10.522553443908691,182.76979064941406,0.270423948764801,,
237,"(128, 64)",0.0005,0.2,0.0001,64,10.577272415161133,185.65785217285156,10.591312408447266,185.40707397460938,0.25989651679992676,,
238,"(128, 64)",0.0005,0.2,0.0001,128,10.557820320129395,185.60525512695312,10.568487167358398,184.67193603515625,0.26283103227615356,,
239,"(128, 64)",0.0005,0.2,0.0001,256,10.554291725158691,185.78453063964844,10.523774147033691,183.55984497070312,0.2672702670097351,,
240,"(128, 64)",0.0005,0.2,0.001,64,10.575133323669434,185.7430877685547,10.59193229675293,185.35350036621094,0.26011037826538086,,
241,"(128, 64)",0.0005,0.2,0.001,128,10.557485580444336,185.5615234375,10.578620910644531,184.84275817871094,0.2621491551399231,,
242,"(128, 64)",0.0005,0.2,0.001,256,10.552003860473633,185.79649353027344,10.52431869506836,182.80990600585938,0.2702638506889343,,
243,"(128, 64)",0.0005,0.3,1e-05,64,10.586806297302246,185.91668701171875,10.519583702087402,183.3390655517578,0.26815158128738403,,
244,"(128, 64)",0.0005,0.3,1e-05,128,10.576452255249023,185.9568328857422,10.56022834777832,184.17156982421875,0.2648283839225769,,
245,"(128, 64)",0.0005,0.3,1e-05,256,10.552225112915039,185.89910888671875,10.516081809997559,182.59072875976562,0.2711387872695923,,
246,"(128, 64)",0.0005,0.3,0.0001,64,10.564245223999023,185.91380310058594,10.515339851379395,182.15252685546875,0.2728879451751709,,
247,"(128, 64)",0.0005,0.3,0.0001,128,10.542587280273438,185.99697875976562,10.509740829467773,182.41343688964844,0.2718464732170105,,
248,"(128, 64)",0.0005,0.3,0.0001,256,10.554479598999023,185.9508819580078,10.515693664550781,182.57675170898438,0.27119457721710205,,
249,"(128, 64)",0.0005,0.3,0.001,64,10.562050819396973,185.81309509277344,10.516570091247559,182.16741943359375,0.27282851934432983,,
250,"(128, 64)",0.0005,0.3,0.001,128,10.576176643371582,185.96266174316406,10.56071949005127,184.174072265625,0.2648184299468994,,
251,"(128, 64)",0.0005,0.3,0.001,256,10.55359172821045,185.92642211914062,10.516752243041992,182.62216186523438,0.2710133194923401,,
252,"(128, 64)",0.0005,0.4,1e-05,64,10.588933944702148,185.6048126220703,10.538826942443848,183.69068908691406,0.26674795150756836,,
253,"(128, 64)",0.0005,0.4,1e-05,128,10.5424222946167,185.9277801513672,10.520767211914062,182.6344451904297,0.27096420526504517,,
254,"(128, 64)",0.0005,0.4,1e-05,256,10.539382934570312,185.83819580078125,10.574764251708984,185.42041015625,0.25984328985214233,,
255,"(128, 64)",0.0005,0.4,0.0001,64,10.589449882507324,185.62179565429688,10.53754711151123,183.77708435058594,0.26640307903289795,,
256,"(128, 64)",0.0005,0.4,0.0001,128,10.541054725646973,185.92913818359375,10.524478912353516,182.6320343017578,0.27097392082214355,,
257,"(128, 64)",0.0005,0.4,0.0001,256,10.558515548706055,186.00941467285156,10.520503997802734,182.53012084960938,0.2713806629180908,,
258,"(128, 64)",0.0005,0.4,0.001,64,10.591569900512695,185.7201385498047,10.5398530960083,183.78936767578125,0.2663540244102478,,
259,"(128, 64)",0.0005,0.4,0.001,128,10.540945053100586,185.8308868408203,10.520533561706543,182.6566162109375,0.2708757519721985,,
260,"(128, 64)",0.0005,0.4,0.001,256,10.544607162475586,186.0198516845703,10.566944122314453,185.29721069335938,0.2603350877761841,,
261,"(128, 64)",0.0005,0.5,1e-05,64,10.54963493347168,185.33914184570312,10.511536598205566,181.98989868164062,0.27353715896606445,,
262,"(128, 64)",0.0005,0.5,1e-05,128,10.567273139953613,185.71841430664062,10.545330047607422,183.7876739501953,0.2663608193397522,,
263,"(128, 64)",0.0005,0.5,1e-05,256,10.552449226379395,185.6885528564453,10.533531188964844,183.85816955566406,0.2660794258117676,,
264,"(128, 64)",0.0005,0.5,0.0001,64,10.550639152526855,185.39967346191406,10.51400375366211,181.98948669433594,0.2735387682914734,,
265,"(128, 64)",0.0005,0.5,0.0001,128,10.561392784118652,185.74917602539062,10.522651672363281,183.08804321289062,0.2691535949707031,,
266,"(128, 64)",0.0005,0.5,0.0001,256,10.555769920349121,185.7342987060547,10.505118370056152,182.54986572265625,0.27130186557769775,,
267,"(128, 64)",0.0005,0.5,0.001,64,10.549798011779785,185.29153442382812,10.509071350097656,181.91543579101562,0.2738344073295593,,
268,"(128, 64)",0.0005,0.5,0.001,128,10.560416221618652,185.67344665527344,10.520026206970215,183.0160675048828,0.2694408893585205,,
269,"(128, 64)",0.0005,0.5,0.001,256,10.55640697479248,185.78599548339844,10.506551742553711,182.5823516845703,0.2711722254753113,,
270,"(128, 64)",0.001,0.1,1e-05,64,10.545232772827148,186.20767211914062,10.534850120544434,183.27415466308594,0.26841068267822266,,
271,"(128, 64)",0.001,0.1,1e-05,128,10.552913665771484,186.38214111328125,10.523444175720215,182.7183837890625,0.27062922716140747,,
272,"(128, 64)",0.001,0.1,1e-05,256,10.57724666595459,185.94903564453125,10.570047378540039,184.956787109375,0.2616940140724182,,
273,"(128, 64)",0.001,0.1,0.0001,64,10.516668319702148,186.34405517578125,10.562347412109375,184.09129333496094,0.2651488780975342,,
274,"(128, 64)",0.001,0.1,0.0001,128,10.555044174194336,186.39730834960938,10.523046493530273,182.6763458251953,0.2707969546318054,,
275,"(128, 64)",0.001,0.1,0.0001,256,10.576760292053223,185.94903564453125,10.57065486907959,185.05661010742188,0.2612955570220947,,
276,"(128, 64)",0.001,0.1,0.001,64,10.542623519897461,186.1426239013672,10.541778564453125,183.36651611328125,0.2680419683456421,,
277,"(128, 64)",0.001,0.1,0.001,128,10.556285858154297,186.3536834716797,10.519980430603027,182.6324005126953,0.27097243070602417,,
278,"(128, 64)",0.001,0.1,0.001,256,10.579174041748047,185.9387969970703,10.569087982177734,185.11485290527344,0.2610630393028259,,
279,"(128, 64)",0.001,0.2,1e-05,64,10.530720710754395,186.6834259033203,10.564275741577148,183.9225311279297,0.26582247018814087,,
280,"(128, 64)",0.001,0.2,1e-05,128,10.549945831298828,185.66110229492188,10.585312843322754,185.56033325195312,0.2592847943305969,,
281,"(128, 64)",0.001,0.2,1e-05,256,10.565116882324219,185.75872802734375,10.572690963745117,184.82748413085938,0.2622101306915283,,
282,"(128, 64)",0.001,0.2,0.0001,64,10.627846717834473,186.8750457763672,10.580304145812988,184.55455017089844,0.2632995843887329,,
283,"(128, 64)",0.001,0.2,0.0001,128,10.544120788574219,185.6362762451172,10.584240913391113,185.46141052246094,0.2596796751022339,,
284,"(128, 64)",0.001,0.2,0.0001,256,10.576754570007324,186.0444793701172,10.570630073547363,184.7548065185547,0.26250022649765015,,
285,"(128, 64)",0.001,0.2,0.001,64,10.537099838256836,186.93016052246094,10.55782699584961,183.81375122070312,0.26625674962997437,,
286,"(128, 64)",0.001,0.2,0.001,128,10.540239334106445,185.46339416503906,10.579195022583008,185.272216796875,0.2604348659515381,,
287,"(128, 64)",0.001,0.2,0.001,256,10.56863021850586,186.040771484375,10.56598949432373,184.7018280029297,0.262711763381958,,
288,"(128, 64)",0.001,0.3,1e-05,64,10.620759010314941,186.02511596679688,10.51988697052002,184.05850219726562,0.26527971029281616,,
289,"(128, 64)",0.001,0.3,1e-05,128,10.56662368774414,185.7943572998047,10.576373100280762,185.00595092773438,0.26149773597717285,,
290,"(128, 64)",0.001,0.3,1e-05,256,10.558277130126953,186.05848693847656,10.563283920288086,184.64735412597656,0.26292914152145386,,
291,"(128, 64)",0.001,0.3,0.0001,64,10.617544174194336,186.07443237304688,10.513411521911621,183.84791564941406,0.2661203145980835,,
292,"(128, 64)",0.001,0.3,0.0001,128,10.555684089660645,185.78302001953125,10.577357292175293,184.86851501464844,0.2620463967323303,,
293,"(128, 64)",0.001,0.3,0.0001,256,10.558005332946777,186.01388549804688,10.554950714111328,184.52037048339844,0.26343607902526855,,
294,"(128, 64)",0.001,0.3,0.001,64,10.619799613952637,186.2489471435547,10.52234172821045,184.30653381347656,0.2642896771430969,,
295,"(128, 64)",0.001,0.3,0.001,128,10.56266975402832,185.81460571289062,10.581023216247559,184.98193359375,0.2615935802459717,,
296,"(128, 64)",0.001,0.3,0.001,256,10.558457374572754,186.01919555664062,10.562128067016602,184.78167724609375,0.26239293813705444,,
297,"(128, 64)",0.001,0.4,1e-05,64,10.588168144226074,185.40380859375,10.499879837036133,183.24105834960938,0.2685427665710449,,
298,"(128, 64)",0.001,0.4,1e-05,128,10.559521675109863,185.59982299804688,10.575109481811523,184.8280487060547,0.26220786571502686,,
299,"(128, 64)",0.001,0.4,1e-05,256,10.582064628601074,186.31622314453125,10.496508598327637,182.2735137939453,0.2724049687385559,,
300,"(128, 64)",0.001,0.4,0.0001,64,10.586812019348145,185.1033172607422,10.508278846740723,183.18722534179688,0.268757700920105,,
301,"(128, 64)",0.001,0.4,0.0001,128,10.559229850769043,185.63682556152344,10.578763008117676,184.83975219726562,0.26216113567352295,,
302,"(128, 64)",0.001,0.4,0.0001,256,10.581825256347656,186.3001708984375,10.497900009155273,182.30172729492188,0.2722923755645752,,
303,"(128, 64)",0.001,0.4,0.001,64,10.588296890258789,185.2436065673828,10.514616966247559,183.55490112304688,0.26728999614715576,,
304,"(128, 64)",0.001,0.4,0.001,128,10.553548812866211,185.52996826171875,10.577579498291016,184.85626220703125,0.26209527254104614,,
305,"(128, 64)",0.001,0.4,0.001,256,10.582621574401855,186.3384246826172,10.493797302246094,182.23495483398438,0.27255892753601074,,
306,"(128, 64)",0.001,0.5,1e-05,64,10.560550689697266,185.3993377685547,10.510046005249023,182.0972137451172,0.2731087803840637,,
307,"(128, 64)",0.001,0.5,1e-05,128,10.558316230773926,185.57969665527344,10.5642728805542,184.53810119628906,0.2633652687072754,,
308,"(128, 64)",0.001,0.5,1e-05,256,10.541624069213867,185.32423400878906,10.52194881439209,183.58334350585938,0.26717644929885864,,
309,"(128, 64)",0.001,0.5,0.0001,64,10.56521224975586,185.59231567382812,10.512887954711914,182.10520935058594,0.2730768322944641,,
310,"(128, 64)",0.001,0.5,0.0001,128,10.53297233581543,185.2500762939453,10.584094047546387,185.09178161621094,0.2611551284790039,,
311,"(128, 64)",0.001,0.5,0.0001,256,10.542339324951172,185.39344787597656,10.517165184020996,183.42965698242188,0.26778995990753174,,
312,"(128, 64)",0.001,0.5,0.001,64,10.564920425415039,185.4032440185547,10.516580581665039,182.1990509033203,0.2727022171020508,,
313,"(128, 64)",0.001,0.5,0.001,128,10.525959968566895,185.14271545410156,10.556939125061035,184.60623168945312,0.26309335231781006,,
314,"(128, 64)",0.001,0.5,0.001,256,10.548047065734863,185.4990997314453,10.512608528137207,183.21841430664062,0.2686331868171692,,
315,"(128, 64)",0.002,0.1,1e-05,64,10.645466804504395,186.58474731445312,10.628695487976074,185.79811096191406,0.25833559036254883,,
316,"(128, 64)",0.002,0.1,1e-05,128,10.612284660339355,186.59915161132812,10.578950881958008,184.34588623046875,0.264132559299469,,
317,"(128, 64)",0.002,0.1,1e-05,256,10.552947044372559,186.02842712402344,10.517772674560547,182.67796325683594,0.27079057693481445,,
318,"(128, 64)",0.002,0.1,0.0001,64,10.656009674072266,186.7689208984375,10.630467414855957,185.9108428955078,0.2578856348991394,,
319,"(128, 64)",0.002,0.1,0.0001,128,10.61212158203125,186.55215454101562,10.577845573425293,184.3072509765625,0.2642868161201477,,
320,"(128, 64)",0.002,0.1,0.0001,256,10.552398681640625,186.13365173339844,10.518288612365723,182.8350372314453,0.27016353607177734,,
321,"(128, 64)",0.002,0.1,0.001,64,10.646535873413086,186.67845153808594,10.630830764770508,185.84844970703125,0.258134663105011,,
322,"(128, 64)",0.002,0.1,0.001,128,10.614563941955566,186.5589599609375,10.575603485107422,184.27635192871094,0.264410138130188,,
323,"(128, 64)",0.002,0.1,0.001,256,10.546734809875488,185.9549102783203,10.517229080200195,182.7958984375,0.2703198194503784,,
324,"(128, 64)",0.002,0.2,1e-05,64,10.64067268371582,186.23287963867188,10.624807357788086,185.5894012451172,0.25916874408721924,,
325,"(128, 64)",0.002,0.2,1e-05,128,10.538619041442871,186.37567138671875,10.514944076538086,182.78900146484375,0.2703472971916199,,
326,"(128, 64)",0.002,0.2,1e-05,256,10.551629066467285,185.7838897705078,10.57534122467041,184.8580322265625,0.26208817958831787,,
327,"(128, 64)",0.002,0.2,0.0001,64,10.643280982971191,186.28118896484375,10.627655029296875,185.66712951660156,0.25885844230651855,,
328,"(128, 64)",0.002,0.2,0.0001,128,10.601675987243652,186.4091339111328,10.558003425598145,183.92227172851562,0.2658235430717468,,
329,"(128, 64)",0.002,0.2,0.0001,256,10.545585632324219,185.7012481689453,10.581409454345703,185.29916381835938,0.2603273391723633,,
330,"(128, 64)",0.002,0.2,0.001,64,10.641569137573242,186.3839111328125,10.620222091674805,185.64979553222656,0.2589276432991028,,
331,"(128, 64)",0.002,0.2,0.001,128,10.600550651550293,186.45797729492188,10.562102317810059,184.0761260986328,0.2652093768119812,,
332,"(128, 64)",0.002,0.2,0.001,256,10.539163589477539,185.7434844970703,10.563580513000488,184.7931671142578,0.26234716176986694,,
333,"(128, 64)",0.002,0.3,1e-05,64,10.655003547668457,186.7797393798828,10.613055229187012,185.0795440673828,0.2612040042877197,,
334,"(128, 64)",0.002,0.3,1e-05,128,10.604028701782227,186.34864807128906,10.565108299255371,184.03646850585938,0.26536768674850464,,
335,"(128, 64)",0.002,0.3,1e-05,256,10.594311714172363,186.01710510253906,10.513734817504883,182.73764038085938,0.2705523371696472,,
336,"(128, 64)",0.002,0.3,0.0001,64,10.654683113098145,186.8285369873047,10.612040519714355,185.05372619628906,0.2613070607185364,,
337,"(128, 64)",0.002,0.3,0.0001,128,10.606119155883789,186.35086059570312,10.56673526763916,184.0516357421875,0.2653071880340576,,
