feat_set,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,val_mae,test_mae,test_mse,test_r2,trees,reg_alpha,reg_lambda
L1+L5_enhanced,4,0.005,0.8,0.8,3,10.56229019165039,10.547314643859863,184.63558959960938,0.26297616958618164,748,,
L1+L5_enhanced,4,0.005,0.8,0.8,5,10.564912796020508,10.547168731689453,184.62086486816406,0.2630348801612854,745,,
L1+L5_enhanced,4,0.005,0.8,0.8,10,10.558804512023926,10.549562454223633,184.54649353027344,0.2633317708969116,746,,
L1+L5_enhanced,4,0.01,0.6,0.6,1,10.559242248535156,10.567075729370117,184.83538818359375,0.26217859983444214,336,,
L1+L5_enhanced,4,0.01,0.6,0.6,3,10.559646606445312,10.57010555267334,184.7614288330078,0.26247382164001465,336,,
L1+L5_enhanced,4,0.01,0.6,0.6,5,10.56049633026123,10.555790901184082,184.5476531982422,0.2633271813392639,379,,
L1+L5_enhanced,4,0.01,0.6,0.6,10,10.56588363647461,10.561629295349121,184.49720764160156,0.2635285258293152,379,,
L1+L5_enhanced,4,0.01,0.6,0.7,1,10.55191707611084,10.557082176208496,184.57302856445312,0.26322585344314575,379,,
L1+L5_enhanced,4,0.01,0.6,0.7,3,10.557724952697754,10.56285572052002,184.7362823486328,0.2625741958618164,379,,
L1+L5_enhanced,4,0.01,0.6,0.7,5,10.552815437316895,10.564972877502441,184.7653350830078,0.26245826482772827,379,,
L1+L5_enhanced,4,0.01,0.6,0.7,10,10.563092231750488,10.563464164733887,184.60972595214844,0.2630794048309326,379,,
L1+L5_enhanced,4,0.01,0.6,0.8,1,10.570058822631836,10.570348739624023,184.8885498046875,0.26196640729904175,322,,
L1+L5_enhanced,4,0.01,0.6,0.8,3,10.564922332763672,10.566190719604492,184.80197143554688,0.2623119354248047,376,,
L1+L5_enhanced,4,0.01,0.6,0.8,5,10.565312385559082,10.561381340026855,184.6545867919922,0.26290029287338257,376,,
L1+L5_enhanced,4,0.01,0.6,0.8,10,10.560928344726562,10.56291389465332,184.7428741455078,0.26254791021347046,319,,
L1+L5_enhanced,4,0.01,0.7,0.6,1,10.566143989562988,10.535585403442383,184.0760040283203,0.2652098536491394,508,,
L1+L5_enhanced,4,0.01,0.7,0.6,3,10.571879386901855,10.54409408569336,184.51425170898438,0.26346051692962646,431,,
L1+L5_enhanced,4,0.01,0.7,0.6,5,10.582730293273926,10.567585945129395,184.83648681640625,0.26217424869537354,320,,
L1+L5_enhanced,4,0.01,0.7,0.6,10,10.579541206359863,10.544846534729004,184.2982940673828,0.26432257890701294,432,,
L1+L5_enhanced,4,0.01,0.7,0.7,1,10.562483787536621,10.552637100219727,184.49237060546875,0.2635478377342224,431,,
L1+L5_enhanced,4,0.01,0.7,0.7,3,10.566085815429688,10.5533447265625,184.4596405029297,0.26367849111557007,424,,
L1+L5_enhanced,4,0.01,0.7,0.7,5,10.568448066711426,10.550690650939941,184.3909149169922,0.2639527916908264,431,,
L1+L5_enhanced,4,0.01,0.7,0.7,10,10.578638076782227,10.547647476196289,184.3155059814453,0.26425379514694214,355,,
L1+L5_enhanced,4,0.01,0.7,0.8,1,10.566408157348633,10.549751281738281,184.52635192871094,0.2634121775627136,357,,
L1+L5_enhanced,4,0.01,0.7,0.8,3,10.57412052154541,10.542055130004883,184.30918884277344,0.2642790675163269,435,,
L1+L5_enhanced,4,0.01,0.7,0.8,5,10.574750900268555,10.542882919311523,184.4469451904297,0.26372915506362915,425,,
L1+L5_enhanced,4,0.01,0.7,0.8,10,10.574850082397461,10.538472175598145,184.16641235351562,0.2648489475250244,425,,
L1+L5_enhanced,4,0.01,0.8,0.6,1,10.559475898742676,10.55430793762207,184.7371063232422,0.26257091760635376,394,,
L1+L5_enhanced,4,0.01,0.8,0.6,3,10.553963661193848,10.555646896362305,184.79739379882812,0.26233023405075073,414,,
L1+L5_enhanced,4,0.01,0.8,0.6,5,10.54832649230957,10.553386688232422,184.3489227294922,0.2641203999519348,667,,
L1+L5_enhanced,4,0.01,0.8,0.6,10,10.55228042602539,10.560572624206543,184.76806640625,0.2624472975730896,552,,
L1+L5_enhanced,4,0.01,0.8,0.7,1,10.554082870483398,10.556355476379395,184.6330108642578,0.262986421585083,380,,
L1+L5_enhanced,4,0.01,0.8,0.7,3,10.556182861328125,10.546764373779297,184.5712432861328,0.2632330060005188,379,,
L1+L5_enhanced,4,0.01,0.8,0.7,5,10.557581901550293,10.54262638092041,184.43295288085938,0.2637850046157837,406,,
L1+L5_enhanced,4,0.01,0.8,0.7,10,10.563132286071777,10.55870532989502,184.8023681640625,0.2623103857040405,394,,
L1+L5_enhanced,4,0.01,0.8,0.8,1,10.542702674865723,10.552010536193848,184.48907470703125,0.263560950756073,605,,
L1+L5_enhanced,4,0.01,0.8,0.8,3,10.555929183959961,10.555303573608398,184.67320251464844,0.26282602548599243,391,,
L1+L5_enhanced,4,0.01,0.8,0.8,5,10.55727767944336,10.555468559265137,184.76504516601562,0.26245933771133423,386,,
L1+L5_enhanced,4,0.01,0.8,0.8,10,10.561102867126465,10.560757637023926,184.82009887695312,0.26223957538604736,373,,
L1+L5_enhanced,4,0.02,0.6,0.6,1,10.565272331237793,10.585269927978516,185.81747436523438,0.2582583427429199,179,,
L1+L5_enhanced,4,0.02,0.6,0.6,3,10.563411712646484,10.565999984741211,185.44993591308594,0.2597254514694214,180,,
L1+L5_enhanced,4,0.02,0.6,0.6,5,10.569648742675781,10.56244945526123,185.0526885986328,0.2613111734390259,184,,
L1+L5_enhanced,4,0.02,0.6,0.6,10,10.563888549804688,10.581840515136719,185.2051239013672,0.2607026696205139,223,,
L1+L5_enhanced,4,0.02,0.6,0.7,1,10.56810188293457,10.573136329650879,185.2386474609375,0.26056885719299316,148,,
L1+L5_enhanced,4,0.02,0.6,0.7,3,10.582711219787598,10.571087837219238,185.22218322753906,0.2606346011161804,149,,
L1+L5_enhanced,4,0.02,0.6,0.7,5,10.586967468261719,10.568842887878418,184.97874450683594,0.2616063952445984,148,,
L1+L5_enhanced,4,0.02,0.6,0.7,10,10.572993278503418,10.55283260345459,184.6663818359375,0.2628532648086548,191,,
L1+L5_enhanced,4,0.02,0.6,0.8,1,10.550226211547852,10.566143035888672,184.9154052734375,0.2618591785430908,201,,
L1+L5_enhanced,4,0.02,0.6,0.8,3,10.562688827514648,10.562700271606445,184.64418029785156,0.262941837310791,228,,
L1+L5_enhanced,4,0.02,0.6,0.8,5,10.557698249816895,10.56106948852539,184.487060546875,0.2635689973831177,223,,
L1+L5_enhanced,4,0.02,0.6,0.8,10,10.564127922058105,10.565398216247559,184.53102111816406,0.2633935809135437,223,,
L1+L5_enhanced,4,0.02,0.7,0.6,1,10.547589302062988,10.560928344726562,184.44094848632812,0.26375311613082886,315,,
L1+L5_enhanced,4,0.02,0.7,0.6,3,10.546339988708496,10.545354843139648,184.54811096191406,0.2633253335952759,250,,
L1+L5_enhanced,4,0.02,0.7,0.6,5,10.552621841430664,10.54626750946045,184.2196502685547,0.2646365165710449,229,,
L1+L5_enhanced,4,0.02,0.7,0.6,10,10.55994701385498,10.555314064025879,184.65814208984375,0.262886106967926,288,,
L1+L5_enhanced,4,0.02,0.7,0.7,1,10.548242568969727,10.554583549499512,184.83953857421875,0.2621620297431946,229,,
L1+L5_enhanced,4,0.02,0.7,0.7,3,10.547094345092773,10.546903610229492,184.71241760253906,0.2626694440841675,253,,
L1+L5_enhanced,4,0.02,0.7,0.7,5,10.547171592712402,10.559700012207031,184.91168212890625,0.2618740200996399,250,,
L1+L5_enhanced,4,0.02,0.7,0.7,10,10.553977012634277,10.566404342651367,184.67813110351562,0.26280635595321655,214,,
L1+L5_enhanced,4,0.02,0.7,0.8,1,10.549630165100098,10.543590545654297,184.21240234375,0.264665424823761,248,,
L1+L5_enhanced,4,0.02,0.7,0.8,3,10.557880401611328,10.54043197631836,184.04795837402344,0.26532185077667236,291,,
L1+L5_enhanced,4,0.02,0.7,0.8,5,10.57193374633789,10.549331665039062,184.42222595214844,0.2638278007507324,214,,
L1+L5_enhanced,4,0.02,0.7,0.8,10,10.585864067077637,10.548544883728027,184.25743103027344,0.2644857168197632,265,,
L1+L5_enhanced,4,0.02,0.8,0.6,1,10.57169246673584,10.55643081665039,184.56117248535156,0.2632731795310974,183,,
L1+L5_enhanced,4,0.02,0.8,0.6,3,10.572168350219727,10.546527862548828,184.2852020263672,0.2643747925758362,227,,
L1+L5_enhanced,4,0.02,0.8,0.6,5,10.575898170471191,10.552007675170898,184.2493896484375,0.26451778411865234,227,,
L1+L5_enhanced,4,0.02,0.8,0.6,10,10.586145401000977,10.553505897521973,184.6813201904297,0.26279354095458984,161,,
L1+L5_enhanced,4,0.02,0.8,0.7,1,10.565659523010254,10.555025100708008,184.91326904296875,0.2618677020072937,203,,
L1+L5_enhanced,4,0.02,0.8,0.7,3,10.565537452697754,10.536855697631836,184.05616760253906,0.2652890682220459,221,,
L1+L5_enhanced,4,0.02,0.8,0.7,5,10.573301315307617,10.54446792602539,184.2058563232422,0.2646915316581726,228,,
L1+L5_enhanced,4,0.02,0.8,0.7,10,10.571547508239746,10.56463623046875,185.1317596435547,0.2609955072402954,161,,
L1+L5_enhanced,4,0.02,0.8,0.8,1,10.570883750915527,10.552207946777344,184.19248962402344,0.2647448778152466,217,,
L1+L5_enhanced,4,0.02,0.8,0.8,3,10.576873779296875,10.554675102233887,184.2540283203125,0.2644992470741272,220,,
L1+L5_enhanced,4,0.02,0.8,0.8,5,10.575218200683594,10.555726051330566,184.06971740722656,0.26523494720458984,222,,
L1+L5_enhanced,4,0.02,0.8,0.8,10,10.564812660217285,10.545616149902344,184.24560546875,0.2645328640937805,234,,
L1+L5_enhanced,4,0.03,0.6,0.6,1,10.529480934143066,10.570637702941895,184.7740478515625,0.26242345571517944,121,,
L1+L5_enhanced,4,0.03,0.6,0.6,3,10.538409233093262,10.553777694702148,184.455078125,0.26369673013687134,121,,
L1+L5_enhanced,4,0.03,0.6,0.6,5,10.542923927307129,10.558614730834961,184.26502990722656,0.26445531845092773,122,,
L1+L5_enhanced,4,0.03,0.6,0.6,10,10.561785697937012,10.56396484375,184.76898193359375,0.2624436616897583,139,,
L1+L5_enhanced,4,0.03,0.6,0.7,1,10.543804168701172,10.5687894821167,184.23097229003906,0.2645912766456604,162,,
L1+L5_enhanced,4,0.03,0.6,0.7,3,10.550589561462402,10.577713012695312,184.87356567382812,0.26202619075775146,119,,
L1+L5_enhanced,4,0.03,0.6,0.7,5,10.56004524230957,10.574196815490723,184.89105224609375,0.2619563937187195,114,,
L1+L5_enhanced,4,0.03,0.6,0.7,10,10.575420379638672,10.567117691040039,184.8234405517578,0.26222628355026245,163,,
L1+L5_enhanced,4,0.03,0.6,0.8,1,10.566596984863281,10.608731269836426,185.59164428710938,0.25915980339050293,111,,
L1+L5_enhanced,4,0.03,0.6,0.8,3,10.58151912689209,10.571057319641113,184.80108642578125,0.2623155117034912,119,,
L1+L5_enhanced,4,0.03,0.6,0.8,5,10.566995620727539,10.587721824645996,184.8636932373047,0.2620656490325928,120,,
L1+L5_enhanced,4,0.03,0.6,0.8,10,10.581036567687988,10.582538604736328,185.23927307128906,0.2605663537979126,100,,
L1+L5_enhanced,4,0.03,0.7,0.6,1,10.551254272460938,10.572864532470703,185.1588134765625,0.2608875632286072,142,,
L1+L5_enhanced,4,0.03,0.7,0.6,3,10.562577247619629,10.571124076843262,184.9167022705078,0.26185399293899536,120,,
L1+L5_enhanced,4,0.03,0.7,0.6,5,10.554594993591309,10.552639961242676,184.66346740722656,0.2628648281097412,121,,
L1+L5_enhanced,4,0.03,0.7,0.6,10,10.571782112121582,10.56937313079834,184.92262268066406,0.26183032989501953,109,,
L1+L5_enhanced,4,0.03,0.7,0.7,1,10.540043830871582,10.553322792053223,184.6490478515625,0.26292240619659424,121,,
L1+L5_enhanced,4,0.03,0.7,0.7,3,10.550811767578125,10.549772262573242,184.48487854003906,0.2635776996612549,126,,
L1+L5_enhanced,4,0.03,0.7,0.7,5,10.545145988464355,10.561567306518555,185.1154327392578,0.2610607147216797,120,,
L1+L5_enhanced,4,0.03,0.7,0.7,10,10.560958862304688,10.547906875610352,184.6475067138672,0.2629285454750061,117,,
L1+L5_enhanced,4,0.03,0.7,0.8,1,10.541532516479492,10.562424659729004,185.1191864013672,0.26104575395584106,143,,
L1+L5_enhanced,4,0.03,0.7,0.8,3,10.553147315979004,10.570703506469727,185.30767822265625,0.26029330492019653,149,,
L1+L5_enhanced,4,0.03,0.7,0.8,5,10.572000503540039,10.567367553710938,185.20272827148438,0.26071226596832275,148,,
L1+L5_enhanced,4,0.03,0.7,0.8,10,10.568464279174805,10.573819160461426,185.34774780273438,0.2601333260536194,135,,
L1+L5_enhanced,4,0.03,0.8,0.6,1,10.530346870422363,10.571709632873535,184.95103454589844,0.26171696186065674,195,,
L1+L5_enhanced,4,0.03,0.8,0.6,3,10.560042381286621,10.570722579956055,185.02499389648438,0.26142168045043945,121,,
L1+L5_enhanced,4,0.03,0.8,0.6,5,10.554098129272461,10.591346740722656,185.63099670410156,0.259002685546875,133,,
L1+L5_enhanced,4,0.03,0.8,0.6,10,10.550673484802246,10.549269676208496,184.6488494873047,0.2629231810569763,121,,
L1+L5_enhanced,4,0.03,0.8,0.7,1,10.565815925598145,10.5784912109375,185.3668670654297,0.2600570321083069,121,,
L1+L5_enhanced,4,0.03,0.8,0.7,3,10.564994812011719,10.577531814575195,185.5137481689453,0.25947070121765137,112,,
L1+L5_enhanced,4,0.03,0.8,0.7,5,10.569830894470215,10.563916206359863,185.30264282226562,0.26031339168548584,121,,
L1+L5_enhanced,4,0.03,0.8,0.7,10,10.57701301574707,10.5739107131958,185.4495391845703,0.25972700119018555,121,,
L1+L5_enhanced,4,0.03,0.8,0.8,1,10.572613716125488,10.574381828308105,185.51962280273438,0.25944727659225464,152,,
L1+L5_enhanced,4,0.03,0.8,0.8,3,10.567788124084473,10.578649520874023,185.5334930419922,0.2593919038772583,116,,
L1+L5_enhanced,4,0.03,0.8,0.8,5,10.560136795043945,10.582837104797363,185.342041015625,0.26015615463256836,139,,
L1+L5_enhanced,4,0.03,0.8,0.8,10,10.582572937011719,10.557405471801758,184.66627502441406,0.26285362243652344,153,,
L1+L5_enhanced,4,0.05,0.6,0.6,1,10.533700942993164,10.618768692016602,185.84132385253906,0.25816309452056885,94,,
L1+L5_enhanced,4,0.05,0.6,0.6,3,10.52268123626709,10.611215591430664,185.94639587402344,0.2577437162399292,95,,
L1+L5_enhanced,4,0.05,0.6,0.6,5,10.535425186157227,10.611781120300293,185.90293884277344,0.2579171061515808,92,,
L1+L5_enhanced,4,0.05,0.6,0.6,10,10.557445526123047,10.616033554077148,186.15635681152344,0.25690561532974243,95,,
L1+L5_enhanced,4,0.05,0.6,0.7,1,10.515591621398926,10.575753211975098,184.55162048339844,0.26331132650375366,95,,
L1+L5_enhanced,4,0.05,0.6,0.7,3,10.508410453796387,10.571499824523926,184.9591827392578,0.2616844177246094,92,,
L1+L5_enhanced,4,0.05,0.6,0.7,5,10.52293872833252,10.589435577392578,185.403564453125,0.259910523891449,109,,
L1+L5_enhanced,4,0.05,0.6,0.7,10,10.544791221618652,10.600889205932617,185.0104217529297,0.261479914188385,95,,
L1+L5_enhanced,4,0.05,0.6,0.8,1,10.564494132995605,10.551133155822754,183.58624267578125,0.2671648859977722,95,,
L1+L5_enhanced,4,0.05,0.6,0.8,3,10.574234962463379,10.566728591918945,183.5548858642578,0.26729005575180054,95,,
L1+L5_enhanced,4,0.05,0.6,0.8,5,10.587884902954102,10.55056381225586,183.430419921875,0.2677869200706482,91,,
L1+L5_enhanced,4,0.05,0.6,0.8,10,10.568144798278809,10.545413970947266,182.983642578125,0.2695702910423279,91,,
L1+L5_enhanced,4,0.05,0.7,0.6,1,10.525300979614258,10.565741539001465,184.6042022705078,0.26310139894485474,101,,
L1+L5_enhanced,4,0.05,0.7,0.6,3,10.52269172668457,10.579119682312012,185.0359649658203,0.2613779306411743,93,,
L1+L5_enhanced,4,0.05,0.7,0.6,5,10.528739929199219,10.56435775756836,184.6855926513672,0.26277655363082886,98,,
L1+L5_enhanced,4,0.05,0.7,0.6,10,10.545674324035645,10.529804229736328,183.8608856201172,0.26606857776641846,109,,
L1+L5_enhanced,4,0.05,0.7,0.7,1,10.557640075683594,10.585256576538086,184.8089141845703,0.2622842788696289,109,,
L1+L5_enhanced,4,0.05,0.7,0.7,3,10.583681106567383,10.550126075744629,184.1474151611328,0.2649248242378235,120,,
L1+L5_enhanced,4,0.05,0.7,0.7,5,10.537022590637207,10.544937133789062,183.989013671875,0.26555711030960083,109,,
L1+L5_enhanced,4,0.05,0.7,0.7,10,10.537296295166016,10.564412117004395,184.1937713623047,0.2647397518157959,109,,
L1+L5_enhanced,4,0.05,0.7,0.8,1,10.576470375061035,10.580812454223633,185.13723754882812,0.26097363233566284,110,,
L1+L5_enhanced,4,0.05,0.7,0.8,3,10.584242820739746,10.582941055297852,185.32606506347656,0.26021987199783325,59,,
L1+L5_enhanced,4,0.05,0.7,0.8,5,10.56971549987793,10.588706016540527,185.33145141601562,0.2601984143257141,109,,
L1+L5_enhanced,4,0.05,0.7,0.8,10,10.54183292388916,10.570182800292969,184.9289093017578,0.26180529594421387,78,,
L1+L5_enhanced,4,0.05,0.8,0.6,1,10.583990097045898,10.62553882598877,186.32579040527344,0.2562292218208313,55,,
L1+L5_enhanced,4,0.05,0.8,0.6,3,10.583874702453613,10.604897499084473,185.78794860839844,0.25837618112564087,63,,
L1+L5_enhanced,4,0.05,0.8,0.6,5,10.592779159545898,10.614274978637695,186.08151245117188,0.2572042942047119,55,,
L1+L5_enhanced,4,0.05,0.8,0.6,10,10.589418411254883,10.615612030029297,186.25607299804688,0.2565075159072876,55,,
L1+L5_enhanced,4,0.05,0.8,0.7,1,10.524733543395996,10.571492195129395,185.19705200195312,0.2607349157333374,91,,
L1+L5_enhanced,4,0.05,0.8,0.7,3,10.537309646606445,10.58907413482666,185.68629455566406,0.25878190994262695,87,,
L1+L5_enhanced,4,0.05,0.8,0.7,5,10.55074405670166,10.593684196472168,185.716552734375,0.258661150932312,92,,
L1+L5_enhanced,4,0.05,0.8,0.7,10,10.533110618591309,10.614794731140137,186.0499267578125,0.25733041763305664,98,,
L1+L5_enhanced,4,0.05,0.8,0.8,1,10.569620132446289,10.597338676452637,185.4520721435547,0.2597169280052185,62,,
L1+L5_enhanced,4,0.05,0.8,0.8,3,10.558056831359863,10.596616744995117,185.7830047607422,0.2583959102630615,91,,
L1+L5_enhanced,4,0.05,0.8,0.8,5,10.569631576538086,10.579638481140137,185.36459350585938,0.2600661516189575,98,,
L1+L5_enhanced,4,0.05,0.8,0.8,10,10.55863094329834,10.575265884399414,185.73094177246094,0.2586037516593933,116,,
L1+L5_enhanced,5,0.005,0.6,0.6,1,10.5703125,10.57231330871582,184.86849975585938,0.2620464563369751,588,,
L1+L5_enhanced,5,0.005,0.6,0.6,3,10.57341194152832,10.573704719543457,184.8168182373047,0.2622527480125427,588,,
L1+L5_enhanced,5,0.005,0.6,0.6,5,10.582337379455566,10.578861236572266,184.97454833984375,0.2616231441497803,588,,
L1+L5_enhanced,5,0.005,0.6,0.6,10,10.564308166503906,10.548757553100586,184.17373657226562,0.2648197412490845,786,,
L1+L5_enhanced,5,0.005,0.6,0.7,1,10.572083473205566,10.566797256469727,184.82559204101562,0.26221764087677,600,,
L1+L5_enhanced,5,0.005,0.6,0.7,3,10.580279350280762,10.574780464172363,185.035888671875,0.2613782286643982,600,,
L1+L5_enhanced,5,0.005,0.6,0.7,5,10.583196640014648,10.57468032836914,185.0451202392578,0.2613413333892822,600,,
L1+L5_enhanced,5,0.005,0.6,0.7,10,10.586112022399902,10.570717811584473,184.80699157714844,0.26229196786880493,588,,
L1+L5_enhanced,5,0.005,0.6,0.8,1,10.56961727142334,10.56083869934082,184.63560485839844,0.2629760503768921,597,,
L1+L5_enhanced,5,0.005,0.6,0.8,3,10.573684692382812,10.558029174804688,184.58653259277344,0.2631719708442688,600,,
L1+L5_enhanced,5,0.005,0.6,0.8,5,10.57943058013916,10.570786476135254,184.73104858398438,0.26259511709213257,588,,
L1+L5_enhanced,5,0.005,0.6,0.8,10,10.570511817932129,10.556880950927734,184.35482788085938,0.2640969157218933,788,,
L1+L5_enhanced,5,0.005,0.7,0.6,1,10.565058708190918,10.573314666748047,184.95408630371094,0.26170480251312256,553,,
L1+L5_enhanced,5,0.005,0.7,0.6,3,10.545940399169922,10.537549018859863,183.9584197998047,0.2656792402267456,856,,
L1+L5_enhanced,5,0.005,0.7,0.6,5,10.564576148986816,10.576263427734375,185.04910278320312,0.261325478553772,544,,
L1+L5_enhanced,5,0.005,0.7,0.6,10,10.560420036315918,10.571311950683594,184.8505401611328,0.2621181011199951,545,,
L1+L5_enhanced,5,0.005,0.7,0.7,1,10.539372444152832,10.547380447387695,184.4242401123047,0.26381975412368774,861,,
L1+L5_enhanced,5,0.005,0.7,0.7,3,10.534826278686523,10.546998977661133,184.2869873046875,0.26436764001846313,857,,
L1+L5_enhanced,5,0.005,0.7,0.7,5,10.53708553314209,10.543447494506836,184.26754760742188,0.2644452452659607,840,,
L1+L5_enhanced,5,0.005,0.7,0.7,10,10.550655364990234,10.557497024536133,184.51625061035156,0.26345252990722656,617,,
L1+L5_enhanced,5,0.005,0.7,0.8,1,10.563502311706543,10.55695915222168,184.85696411132812,0.2620924711227417,623,,
L1+L5_enhanced,5,0.005,0.7,0.8,3,10.562385559082031,10.555169105529785,184.7954864501953,0.262337863445282,617,,
L1+L5_enhanced,5,0.005,0.7,0.8,5,10.563543319702148,10.558720588684082,184.8709716796875,0.2620365619659424,596,,
L1+L5_enhanced,5,0.005,0.7,0.8,10,10.563976287841797,10.547743797302246,184.49720764160156,0.2635285258293152,622,,
L1+L5_enhanced,5,0.005,0.8,0.6,1,10.561680793762207,10.571135520935059,185.01760864257812,0.26145124435424805,665,,
L1+L5_enhanced,5,0.005,0.8,0.6,3,10.558610916137695,10.568340301513672,184.9300079345703,0.2618008852005005,665,,
L1+L5_enhanced,5,0.005,0.8,0.6,5,10.566296577453613,10.56885814666748,185.0794677734375,0.2612043023109436,676,,
L1+L5_enhanced,5,0.005,0.8,0.6,10,10.561755180358887,10.56887435913086,184.88230895996094,0.2619912624359131,753,,
L1+L5_enhanced,5,0.005,0.8,0.7,1,10.55894660949707,10.57146167755127,185.06729125976562,0.26125288009643555,658,,
L1+L5_enhanced,5,0.005,0.8,0.7,3,10.565303802490234,10.565009117126465,185.06300354003906,0.2612699866294861,665,,
L1+L5_enhanced,5,0.005,0.8,0.7,5,10.565683364868164,10.558761596679688,184.85382080078125,0.26210498809814453,765,,
L1+L5_enhanced,5,0.005,0.8,0.7,10,10.56795883178711,10.563786506652832,184.95736694335938,0.2616916298866272,676,,
L1+L5_enhanced,5,0.005,0.8,0.8,1,10.575704574584961,10.568120956420898,185.26414489746094,0.2604671120643616,665,,
L1+L5_enhanced,5,0.005,0.8,0.8,3,10.579345703125,10.566058158874512,185.05377197265625,0.2613068222999573,665,,
L1+L5_enhanced,5,0.005,0.8,0.8,5,10.574039459228516,10.562919616699219,185.07330322265625,0.26122885942459106,659,,
L1+L5_enhanced,5,0.005,0.8,0.8,10,10.569991111755371,10.570258140563965,185.2616729736328,0.2604769468307495,666,,
L1+L5_enhanced,5,0.01,0.6,0.6,1,10.573086738586426,10.5708589553833,184.93336486816406,0.261787474155426,337,,
L1+L5_enhanced,5,0.01,0.6,0.6,3,10.57110595703125,10.571306228637695,184.8046112060547,0.2623014450073242,335,,
L1+L5_enhanced,5,0.01,0.6,0.6,5,10.563516616821289,10.568758010864258,184.76422119140625,0.26246267557144165,323,,
L1+L5_enhanced,5,0.01,0.6,0.6,10,10.55280876159668,10.562662124633789,184.3751678466797,0.26401567459106445,353,,
L1+L5_enhanced,5,0.01,0.6,0.7,1,10.571609497070312,10.566427230834961,184.67935180664062,0.26280146837234497,322,,
L1+L5_enhanced,5,0.01,0.6,0.7,3,10.578516006469727,10.564101219177246,184.68948364257812,0.26276105642318726,353,,
L1+L5_enhanced,5,0.01,0.6,0.7,5,10.556886672973633,10.557914733886719,184.60272216796875,0.2631072998046875,353,,
L1+L5_enhanced,5,0.01,0.6,0.7,10,10.564286231994629,10.5728120803833,184.74301147460938,0.2625473141670227,322,,
L1+L5_enhanced,5,0.01,0.6,0.8,1,10.581021308898926,10.564626693725586,184.73959350585938,0.26256096363067627,312,,
L1+L5_enhanced,5,0.01,0.6,0.8,3,10.588027000427246,10.561277389526367,184.88597106933594,0.2619766592979431,319,,
L1+L5_enhanced,5,0.01,0.6,0.8,5,10.570470809936523,10.565896034240723,184.74942016601562,0.26252180337905884,319,,
L1+L5_enhanced,5,0.01,0.6,0.8,10,10.576069831848145,10.571616172790527,184.86376953125,0.2620652914047241,319,,
L1+L5_enhanced,5,0.01,0.7,0.6,1,10.585119247436523,10.59615707397461,185.15179443359375,0.26091551780700684,282,,
L1+L5_enhanced,5,0.01,0.7,0.6,3,10.577910423278809,10.569802284240723,184.43226623535156,0.26378774642944336,435,,
L1+L5_enhanced,5,0.01,0.7,0.6,5,10.585030555725098,10.568451881408691,184.41635131835938,0.2638512849807739,353,,
L1+L5_enhanced,5,0.01,0.7,0.6,10,10.58072566986084,10.56322956085205,184.54954528808594,0.26331961154937744,334,,
L1+L5_enhanced,5,0.01,0.7,0.7,1,10.551249504089355,10.56086254119873,184.32015991210938,0.264235258102417,367,,
L1+L5_enhanced,5,0.01,0.7,0.7,3,10.559945106506348,10.557622909545898,184.41160583496094,0.2638702392578125,367,,
L1+L5_enhanced,5,0.01,0.7,0.7,5,10.55864429473877,10.550126075744629,184.17581176757812,0.2648114562034607,367,,
L1+L5_enhanced,5,0.01,0.7,0.7,10,10.555079460144043,10.544119834899902,184.35462951660156,0.2640976905822754,385,,
L1+L5_enhanced,5,0.01,0.7,0.8,1,10.552270889282227,10.551543235778809,184.3937225341797,0.26394158601760864,370,,
L1+L5_enhanced,5,0.01,0.7,0.8,3,10.562626838684082,10.561244010925293,184.6813201904297,0.2627936005592346,322,,
L1+L5_enhanced,5,0.01,0.7,0.8,5,10.558711051940918,10.574520111083984,185.1318359375,0.26099520921707153,316,,
L1+L5_enhanced,5,0.01,0.7,0.8,10,10.56623363494873,10.54339599609375,184.45938110351562,0.26367950439453125,426,,
L1+L5_enhanced,5,0.01,0.8,0.6,1,10.56482982635498,10.560100555419922,184.76400756835938,0.2624635100364685,311,,
L1+L5_enhanced,5,0.01,0.8,0.6,3,10.56948184967041,10.558159828186035,184.7401885986328,0.26255857944488525,311,,
L1+L5_enhanced,5,0.01,0.8,0.6,5,10.57447624206543,10.556098937988281,184.7157440185547,0.26265621185302734,311,,
L1+L5_enhanced,5,0.01,0.8,0.6,10,10.565443992614746,10.575190544128418,185.09329223632812,0.2611491084098816,311,,
L1+L5_enhanced,5,0.01,0.8,0.7,1,10.55842399597168,10.558531761169434,184.73330688476562,0.2625860571861267,313,,
L1+L5_enhanced,5,0.01,0.8,0.7,3,10.565314292907715,10.572842597961426,185.11041259765625,0.2610807418823242,310,,
L1+L5_enhanced,5,0.01,0.8,0.7,5,10.561199188232422,10.571368217468262,185.04074096679688,0.2613588571548462,306,,
L1+L5_enhanced,5,0.01,0.8,0.7,10,10.562193870544434,10.559247016906738,184.72543334960938,0.2626175284385681,310,,
L1+L5_enhanced,5,0.01,0.8,0.8,1,10.545869827270508,10.548624992370605,184.6260223388672,0.2630143165588379,334,,
L1+L5_enhanced,5,0.01,0.8,0.8,3,10.550506591796875,10.5553617477417,184.72634887695312,0.26261383295059204,331,,
L1+L5_enhanced,5,0.01,0.8,0.8,5,10.564608573913574,10.562941551208496,185.12689208984375,0.26101499795913696,333,,
