GAME_ID,HOME_TEAM_ID,HOME_REST_DAYS,HOME_IS_B2B,HOME_GAMES_IN_LAST_7,HOME_WIN_STREAK,HOME_GAME_NUMBER,HOME_CONSECUTIVE_AWAY,HOME_HOME_WIN_PCT,HOME_AWAY_WIN_PCT,HOME_OVERALL_WIN_PCT,AWAY_TEAM_ID,AWAY_REST_DAYS,AWAY_IS_B2B,AWAY_GAMES_IN_LAST_7,AWAY_WIN_STREAK,AWAY_GAME_NUMBER,AWAY_CONSECUTIVE_AWAY,AWAY_HOME_WIN_PCT,AWAY_AWAY_WIN_PCT,AWAY_OVERALL_WIN_PCT,REST_ADVANTAGE,DIFF_WIN_STREAK,DIFF_GAMES_IN_LAST_7,DIFF_GAME_NUMBER,DIFF_OVERALL_WIN_PCT,HOME_ADV,SEASON,POINT_DIFF
22000951,1610612739,2,0,3,-4,63,0,0.41379310344827586,0.2727272727272727,0.3387096774193548,1610612764,2,0,3,1,63,1,0.48484848484848486,0.41379310344827586,0.45161290322580644,0,-5,0,0,-0.11290322580645162,1.0,2020-21,-29
22000960,1610612739,1,1,4,-5,64,0,0.4,0.2727272727272727,0.3333333333333333,1610612748,3,0,2,1,64,1,0.5757575757575758,0.4666666666666667,0.5238095238095238,-2,-6,2,0,-0.19047619047619052,1.0,2020-21,-17
22000983,1610612739,3,0,3,-6,65,0,0.3870967741935484,0.2727272727272727,0.328125,1610612756,2,0,3,4,65,2,0.7352941176470589,0.7,0.71875,1,-10,0,0,-0.390625,1.0,2020-21,-16
22000991,1610612739,1,1,3,-7,66,0,0.375,0.2727272727272727,0.3230769230769231,1610612757,2,0,3,-1,66,6,0.5,0.6060606060606061,0.5538461538461539,-1,-6,0,0,-0.23076923076923078,1.0,2020-21,-36
22001021,1610612739,2,0,3,-9,68,0,0.36363636363636365,0.2647058823529412,0.31343283582089554,1610612742,2,0,3,3,68,1,0.5588235294117647,0.6060606060606061,0.582089552238806,0,-12,0,0,-0.26865671641791045,1.0,2020-21,-27
22001027,1610612739,1,1,4,-10,69,0,0.35294117647058826,0.2647058823529412,0.3088235294117647,1610612754,2,0,3,-1,68,1,0.36363636363636365,0.5588235294117647,0.4626865671641791,-1,-9,1,1,-0.1538630377524144,1.0,2020-21,-9
22001044,1610612739,2,0,3,-11,70,0,0.34285714285714286,0.2647058823529412,0.30434782608695654,1610612738,1,1,3,-3,70,1,0.5833333333333334,0.42424242424242425,0.5072463768115942,1,-8,0,0,-0.2028985507246377,1.0,2020-21,8
22100017,1610612739,2,0,1,-1,2,0,0.5,0.0,0.0,1610612766,2,0,1,1,2,1,1.0,0.5,1.0,0,-2,0,0,-1.0,1.0,2021-22,-11
22100027,1610612739,1,1,2,-2,3,0,0.0,0.0,0.0,1610612737,2,0,1,1,2,1,1.0,0.5,1.0,-1,-3,1,1,-1.0,1.0,2021-22,6
22100108,1610612739,2,0,3,1,9,0,0.5,0.5,0.5,1610612757,2,0,3,-2,8,3,0.75,0.0,0.42857142857142855,0,3,0,1,0.07142857142857145,1.0,2021-22,3
22100158,1610612739,3,0,2,4,12,0,0.6666666666666666,0.625,0.6363636363636364,1610612764,3,0,2,2,11,1,0.8333333333333334,0.5,0.7,0,2,0,1,-0.0636363636363636,1.0,2021-22,-3
22100176,1610612739,2,0,2,-1,13,0,0.5,0.625,0.5833333333333334,1610612765,2,0,1,1,11,2,0.2,0.2,0.2,0,-2,1,2,0.38333333333333336,1.0,2021-22,20
22100190,1610612739,1,1,3,1,14,0,0.6,0.625,0.6153846153846154,1610612738,1,1,2,2,13,1,0.4,0.5714285714285714,0.5,0,-1,1,1,0.11538461538461542,1.0,2021-22,2
22100199,1610612739,2,0,3,2,15,0,0.6666666666666666,0.625,0.6428571428571429,1610612738,2,0,3,-1,14,2,0.4,0.5,0.46153846153846156,0,3,0,1,0.18131868131868134,1.0,2021-22,-6
22100224,1610612739,1,1,4,-2,17,0,0.5714285714285714,0.5555555555555556,0.5625,1610612744,2,0,3,1,15,3,0.8888888888888888,0.8,0.8571428571428571,-1,-3,1,2,-0.2946428571428571,1.0,2021-22,-15
22100253,1610612739,4,0,2,-3,18,0,0.5,0.5555555555555556,0.5294117647058824,1610612751,3,0,3,2,18,1,0.6666666666666666,0.75,0.7058823529411765,1,-5,-1,0,-0.17647058823529416,1.0,2021-22,-5
22100267,1610612739,2,0,2,-4,19,0,0.4444444444444444,0.5555555555555556,0.5,1610612756,2,0,3,13,18,2,0.8,0.8571428571428571,0.8235294117647058,0,-17,-1,1,-0.32352941176470584,1.0,2021-22,-5
22100295,1610612739,3,0,2,-5,20,0,0.4,0.5555555555555556,0.47368421052631576,1610612753,1,1,3,-5,21,1,0.1111111111111111,0.2727272727272727,0.2,2,0,-1,-1,0.27368421052631575,1.0,2021-22,13
22100349,1610612739,2,0,3,4,24,0,0.45454545454545453,0.6666666666666666,0.5652173913043478,1610612762,2,0,2,3,23,1,0.6923076923076923,0.6666666666666666,0.6818181818181818,0,1,1,1,-0.11660079051383399,1.0,2021-22,-1
22100367,1610612739,2,0,3,-2,26,0,0.4166666666666667,0.6153846153846154,0.52,1610612741,2,0,3,4,26,1,0.6666666666666666,0.6923076923076923,0.68,0,-6,0,0,-0.16000000000000003,1.0,2021-22,23
22100393,1610612739,1,1,4,2,28,0,0.46153846153846156,0.6428571428571429,0.5555555555555556,1610612758,1,1,2,-1,27,2,0.38461538461538464,0.46153846153846156,0.4230769230769231,0,3,2,1,0.1324786324786325,1.0,2021-22,14
22100404,1610612739,2,0,3,3,29,0,0.5,0.6428571428571429,0.5714285714285714,1610612748,2,0,2,2,28,1,0.6666666666666666,0.5333333333333333,0.5925925925925926,0,1,1,1,-0.021164021164021163,1.0,2021-22,11
22100417,1610612739,2,0,3,4,30,0,0.5333333333333333,0.6428571428571429,0.5862068965517241,1610612745,2,0,3,1,28,3,0.5384615384615384,0.14285714285714285,0.3333333333333333,0,3,0,2,0.2528735632183908,1.0,2021-22,35
22100494,1610612739,4,0,1,-1,33,0,0.5625,0.625,0.59375,1610612761,8,0,0,1,30,1,0.4375,0.5384615384615384,0.4827586206896552,-4,-2,1,3,0.1109913793103448,1.0,2021-22,45
22100533,1610612739,1,1,3,-2,36,0,0.5882352941176471,0.5555555555555556,0.5714285714285714,1610612737,2,0,3,-3,35,2,0.47058823529411764,0.4117647058823529,0.4411764705882353,-1,1,0,1,0.13025210084033612,1.0,2021-22,-3
22100547,1610612739,2,0,3,-3,37,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,1610612754,2,0,2,-3,37,1,0.55,0.1875,0.3888888888888889,0,0,1,0,0.16666666666666669,1.0,2021-22,4
22100562,1610612739,2,0,3,1,38,0,0.5789473684210527,0.5555555555555556,0.5675675675675675,1610612763,1,1,3,5,39,2,0.6190476190476191,0.6470588235294118,0.631578947368421,1,-4,0,-1,-0.06401137980085347,1.0,2021-22,-4
22100657,1610612739,2,0,3,4,45,0,0.55,0.625,0.5909090909090909,1610612751,2,0,3,1,43,1,0.5217391304347826,0.7894736842105263,0.6428571428571429,0,3,0,2,-0.051948051948051965,1.0,2021-22,7
22100695,1610612739,3,0,2,-1,47,0,0.5714285714285714,0.6,0.5869565217391305,1610612760,1,1,3,-4,46,4,0.36363636363636365,0.2608695652173913,0.3111111111111111,2,3,-1,1,0.27584541062801937,1.0,2021-22,7
22100709,1610612739,2,0,2,1,48,0,0.5909090909090909,0.6,0.5957446808510638,1610612752,1,1,3,1,48,1,0.46153846153846156,0.5238095238095238,0.48936170212765956,1,0,-1,0,0.10638297872340424,1.0,2021-22,2
22100722,1610612739,2,0,2,2,49,0,0.6086956521739131,0.6,0.6041666666666666,1610612749,4,0,2,3,50,1,0.68,0.5416666666666666,0.6122448979591837,-2,-1,0,-1,-0.008078231292517057,1.0,2021-22,16
22100759,1610612739,1,1,2,-1,51,0,0.625,0.5769230769230769,0.6,1610612740,2,0,3,-3,50,1,0.4583333333333333,0.28,0.3673469387755102,-1,2,-1,1,0.23265306122448975,1.0,2021-22,3
22100805,1610612739,2,0,3,1,54,0,0.64,0.5714285714285714,0.6037735849056604,1610612754,2,0,3,-2,55,1,0.4642857142857143,0.23076923076923078,0.35185185185185186,0,3,0,-1,0.2519217330538085,1.0,2021-22,13
22100825,1610612739,3,0,2,2,55,0,0.6538461538461539,0.5714285714285714,0.6111111111111112,1610612759,5,0,2,1,55,1,0.3793103448275862,0.36,0.37037037037037035,-2,1,0,0,0.2407407407407408,1.0,2021-22,13
22100907,1610612739,2,0,1,-3,60,0,0.6666666666666666,0.53125,0.5932203389830508,1610612764,1,1,1,-1,60,1,0.4838709677419355,0.42857142857142855,0.4576271186440678,1,-2,0,0,0.13559322033898302,1.0,2021-22,6
22100920,1610612739,2,0,2,1,61,0,0.6785714285714286,0.53125,0.6,1610612750,3,0,2,-1,62,1,0.6,0.45161290322580644,0.5245901639344263,-1,2,0,-1,0.07540983606557372,1.0,2021-22,-5
22100932,1610612739,2,0,3,-1,62,0,0.6551724137931034,0.53125,0.5901639344262295,1610612766,2,0,3,-2,64,2,0.5,0.45454545454545453,0.47619047619047616,0,1,0,-2,0.11397345823575333,1.0,2021-22,-21
22100962,1610612739,2,0,3,-3,64,0,0.6333333333333333,0.5151515151515151,0.5714285714285714,1610612761,2,0,4,-2,64,1,0.53125,0.5483870967741935,0.5396825396825397,0,-1,-1,0,0.031746031746031744,1.0,2021-22,8
22101020,1610612739,2,0,3,-2,68,0,0.6451612903225806,0.5,0.5671641791044776,1610612746,1,1,4,1,71,3,0.5882352941176471,0.4444444444444444,0.5142857142857142,1,-3,-1,-3,0.05287846481876335,1.0,2021-22,9
22101034,1610612739,2,0,3,1,69,0,0.65625,0.5,0.5735294117647058,1610612755,2,0,3,-1,68,1,0.5588235294117647,0.6666666666666666,0.6119402985074627,0,2,0,1,-0.03841088674275683,1.0,2021-22,-4
22101049,1610612739,2,0,3,-1,70,0,0.6363636363636364,0.5,0.5652173913043478,1610612743,2,0,3,2,71,3,0.6060606060606061,0.5945945945945946,0.6,0,-3,0,-1,-0.034782608695652195,1.0,2021-22,3
22101060,1610612739,1,1,3,1,71,0,0.6470588235294118,0.5,0.5714285714285714,1610612765,2,0,3,1,71,3,0.3235294117647059,0.2222222222222222,0.2714285714285714,-1,0,0,0,0.3,1.0,2021-22,4
22101072,1610612739,2,0,3,2,72,0,0.6571428571428571,0.5,0.5774647887323944,1610612747,2,0,3,-1,72,4,0.5405405405405406,0.29411764705882354,0.4225352112676056,0,3,0,0,0.15492957746478875,1.0,2021-22,-11
22101110,1610612739,2,0,2,-2,74,0,0.6388888888888888,0.4864864864864865,0.5616438356164384,1610612741,2,0,3,-2,74,3,0.7222222222222222,0.43243243243243246,0.5753424657534246,0,0,-1,0,-0.013698630136986245,1.0,2021-22,-4
22101123,1610612739,2,0,2,-3,75,0,0.6216216216216216,0.4864864864864865,0.5540540540540541,1610612753,2,0,3,-2,76,1,0.2702702702702703,0.2631578947368421,0.26666666666666666,0,-1,-1,-1,0.2873873873873874,1.0,2021-22,6
22101136,1610612739,2,0,3,1,76,0,0.631578947368421,0.4864864864864865,0.56,1610612742,1,1,3,2,77,1,0.6923076923076923,0.5405405405405406,0.618421052631579,1,-1,0,-1,-0.05842105263157893,1.0,2021-22,-8
22101170,1610612739,1,1,4,1,79,0,0.6153846153846154,0.48717948717948717,0.5512820512820513,1610612755,1,1,3,1,78,1,0.5641025641025641,0.6578947368421053,0.6103896103896104,0,0,1,1,-0.05910755910755905,1.0,2021-22,-4
22101218,1610612739,2,0,2,-3,82,0,0.6,0.4634146341463415,0.5308641975308642,1610612749,2,0,3,3,82,2,0.6585365853658537,0.6,0.6296296296296297,0,-6,-1,0,-0.09876543209876543,1.0,2021-22,18
22200039,1610612739,1,1,2,1,3,0,0.5,0.5,0.5,1610612764,2,0,2,2,3,1,1.0,1.0,1.0,-1,-1,0,0,-0.5,1.0,2022-23,10
22200056,1610612739,3,0,2,2,4,0,1.0,0.5,0.6666666666666666,1610612753,2,0,3,-4,5,2,0.0,0.0,0.0,1,6,-1,-1,0.6666666666666666,1.0,2022-23,11
22200090,1610612739,2,0,2,4,6,0,1.0,0.6666666666666666,0.8,1610612752,2,0,3,-1,6,2,1.0,0.0,0.6,0,5,-1,0,0.20000000000000007,1.0,2022-23,13
22200107,1610612739,3,0,2,5,7,0,1.0,0.6666666666666666,0.8333333333333334,1610612738,3,0,2,1,7,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,4,0,0,0.16666666666666674,1.0,2022-23,1
22200193,1610612739,2,0,3,-3,13,0,1.0,0.5,0.6666666666666666,1610612750,2,0,3,-3,14,2,0.4444444444444444,0.25,0.38461538461538464,0,0,0,-1,0.282051282051282,1.0,2022-23,-5
22200225,1610612739,2,0,2,-5,15,0,0.8,0.4444444444444444,0.5714285714285714,1610612766,2,0,3,-1,17,1,0.14285714285714285,0.3333333333333333,0.25,0,-4,-1,-2,0.3214285714285714,1.0,2022-23,10
22200244,1610612739,2,0,2,1,16,0,0.8333333333333334,0.4444444444444444,0.6,1610612748,2,0,3,-2,17,3,0.6,0.16666666666666666,0.4375,0,3,-1,-1,0.16249999999999998,1.0,2022-23,26
22200248,1610612739,1,1,3,2,17,0,0.8571428571428571,0.4444444444444444,0.625,1610612737,2,0,2,1,17,1,0.6666666666666666,0.5714285714285714,0.625,-1,1,1,0,0.0,1.0,2022-23,12
22200261,1610612739,2,0,3,3,18,0,0.875,0.4444444444444444,0.6470588235294118,1610612757,2,0,3,-3,18,2,0.5,0.6666666666666666,0.5882352941176471,0,6,0,0,0.05882352941176472,1.0,2022-23,18
22200312,1610612739,2,0,3,-1,22,0,0.8888888888888888,0.4166666666666667,0.6190476190476191,1610612755,2,0,3,3,22,1,0.5833333333333334,0.5555555555555556,0.5714285714285714,0,-4,0,0,0.04761904761904767,1.0,2022-23,28
22200330,1610612739,2,0,3,1,23,0,0.9,0.4166666666666667,0.6363636363636364,1610612753,2,0,3,-6,23,1,0.3333333333333333,0.1,0.22727272727272727,0,7,0,0,0.40909090909090906,1.0,2022-23,11
22200360,1610612739,2,0,3,-1,25,0,0.9090909090909091,0.38461538461538464,0.625,1610612747,2,0,3,3,23,3,0.5,0.4,0.45454545454545453,0,-4,0,2,0.17045454545454547,1.0,2022-23,14
22200381,1610612739,3,0,2,1,26,0,0.9166666666666666,0.38461538461538464,0.64,1610612758,2,0,3,-1,24,2,0.6666666666666666,0.45454545454545453,0.5652173913043478,1,2,-1,2,0.07478260869565223,1.0,2022-23,-11
22200390,1610612739,1,1,3,-1,27,0,0.8461538461538461,0.38461538461538464,0.6153846153846154,1610612760,3,0,2,-1,26,4,0.5454545454545454,0.35714285714285715,0.44,-2,0,1,1,0.17538461538461542,1.0,2022-23,8
22200431,1610612739,2,0,3,1,30,0,0.8571428571428571,0.4,0.6206896551724138,1610612754,2,0,3,1,30,1,0.6,0.42857142857142855,0.5172413793103449,0,0,0,0,0.10344827586206895,1.0,2022-23,6
22200440,1610612739,1,1,3,2,31,0,0.8666666666666667,0.4,0.6333333333333333,1610612742,1,1,3,1,30,1,0.7058823529411765,0.25,0.5172413793103449,0,1,0,1,0.11609195402298844,1.0,2022-23,1
22200452,1610612739,2,0,3,3,32,0,0.875,0.4,0.6451612903225806,1610612762,2,0,3,-1,33,2,0.6875,0.375,0.53125,0,4,0,-1,0.11391129032258063,1.0,2022-23,23
22200466,1610612739,2,0,3,4,33,0,0.8823529411764706,0.4,0.65625,1610612749,2,0,3,2,31,2,0.8235294117647058,0.6153846153846154,0.7333333333333333,0,2,0,2,-0.07708333333333328,1.0,2022-23,8
22200484,1610612739,2,0,3,5,34,0,0.8888888888888888,0.4,0.6666666666666666,1610612761,2,0,3,1,33,3,0.625,0.25,0.4375,0,4,0,1,0.22916666666666663,1.0,2022-23,-11
22200498,1610612739,3,0,2,-1,35,0,0.8421052631578947,0.4,0.6470588235294118,1610612751,3,0,2,8,34,1,0.7058823529411765,0.5625,0.6363636363636364,0,-9,0,1,0.010695187165775444,1.0,2022-23,-8
22200552,1610612739,2,0,2,1,38,0,0.8,0.4117647058823529,0.6216216216216216,1610612741,2,0,3,-1,37,1,0.5,0.3888888888888889,0.4444444444444444,0,2,-1,1,0.17717717717717718,1.0,2022-23,11
22200565,1610612739,2,0,3,2,39,0,0.8095238095238095,0.4117647058823529,0.631578947368421,1610612756,2,0,2,-3,39,6,0.7368421052631579,0.3157894736842105,0.5263157894736842,0,5,1,0,0.10526315789473684,1.0,2022-23,2
22200658,1610612739,2,0,3,-1,45,0,0.8181818181818182,0.4090909090909091,0.6136363636363636,1610612740,3,0,2,1,44,5,0.7727272727272727,0.42857142857142855,0.6046511627906976,-1,-2,1,1,0.008985200845666008,1.0,2022-23,10
22200685,1610612739,2,0,3,-1,47,0,0.8260869565217391,0.391304347826087,0.6086956521739131,1610612744,1,1,3,-1,46,5,0.7727272727272727,0.21739130434782608,0.4888888888888889,1,0,0,1,0.11980676328502421,1.0,2022-23,-6
22200695,1610612739,1,1,3,-2,48,0,0.7916666666666666,0.391304347826087,0.5957446808510638,1610612749,4,0,2,2,46,1,0.782608695652174,0.5,0.6444444444444445,-3,-4,1,2,-0.048699763593380685,1.0,2022-23,12
22200754,1610612739,2,0,3,-1,52,0,0.8,0.38461538461538464,0.5882352941176471,1610612746,1,1,3,5,53,2,0.56,0.5185185185185185,0.5384615384615384,1,-6,0,-1,0.04977375565610864,1.0,2022-23,23
22200764,1610612739,2,0,3,1,53,0,0.8076923076923077,0.38461538461538464,0.5961538461538461,1610612748,2,0,2,-1,52,2,0.6538461538461539,0.44,0.5490196078431373,0,2,1,1,0.04713423831070884,1.0,2022-23,-3
22200779,1610612739,2,0,3,-1,54,0,0.7777777777777778,0.38461538461538464,0.5849056603773585,1610612763,1,1,3,-1,52,1,0.84,0.4230769230769231,0.6274509803921569,1,0,0,2,-0.04254532001479838,1.0,2022-23,15
22200822,1610612739,2,0,3,3,57,0,0.7857142857142857,0.42857142857142855,0.6071428571428571,1610612765,2,0,3,-2,56,1,0.25,0.25925925925925924,0.2545454545454545,0,5,0,1,0.3525974025974026,1.0,2022-23,28
22200852,1610612739,1,1,4,5,59,0,0.7931034482758621,0.4482758620689655,0.6206896551724138,1610612741,2,0,3,-2,56,3,0.5925925925925926,0.35714285714285715,0.4727272727272727,-1,7,1,3,0.1479623824451411,1.0,2022-23,8
22200858,1610612739,2,0,3,6,60,0,0.8,0.4482758620689655,0.6271186440677966,1610612759,2,0,3,-12,58,5,0.3,0.18518518518518517,0.24561403508771928,0,18,0,2,0.3815046089800773,1.0,2022-23,8
22200886,1610612739,8,0,0,-1,62,0,0.8064516129032258,0.43333333333333335,0.6229508196721312,1610612743,8,0,0,3,60,1,0.8709677419354839,0.5,0.6949152542372882,0,-4,0,2,-0.071964434565157,1.0,2022-23,-6
22200914,1610612739,2,0,2,-3,64,0,0.78125,0.41935483870967744,0.6031746031746031,1610612761,1,1,2,4,62,2,0.59375,0.3793103448275862,0.4918032786885246,1,-7,0,2,0.11137132448607856,1.0,2022-23,25
22200957,1610612739,3,0,2,-1,66,0,0.7878787878787878,0.40625,0.6,1610612765,3,0,2,-6,64,1,0.25806451612903225,0.21875,0.23809523809523808,0,5,0,2,0.3619047619047619,1.0,2022-23,24
22200971,1610612739,2,0,2,1,67,0,0.7941176470588235,0.40625,0.6060606060606061,1610612738,1,1,3,-2,66,1,0.7352941176470589,0.6451612903225806,0.6923076923076923,1,3,-1,1,-0.08624708624708621,1.0,2022-23,4
22201035,1610612739,1,1,3,2,72,0,0.8,0.4444444444444444,0.6197183098591549,1610612755,3,0,2,5,68,1,0.7222222222222222,0.6129032258064516,0.6716417910447762,-2,-3,1,4,-0.05192348118562129,1.0,2022-23,-9
22201049,1610612739,2,0,3,-1,73,0,0.7777777777777778,0.4444444444444444,0.6111111111111112,1610612764,3,0,2,1,70,1,0.48484848484848486,0.4444444444444444,0.463768115942029,-1,-2,1,3,0.14734299516908217,1.0,2022-23,23
22201117,1610612739,3,0,2,3,76,0,0.7837837837837838,0.47368421052631576,0.6266666666666667,1610612745,2,0,3,-4,75,3,0.3157894736842105,0.16666666666666666,0.24324324324324326,1,7,-1,1,0.38342342342342345,1.0,2022-23,17
22201154,1610612739,3,0,2,-1,78,0,0.7894736842105263,0.46153846153846156,0.6233766233766234,1610612752,2,0,2,2,78,1,0.5641025641025641,0.5789473684210527,0.5714285714285714,1,-3,0,0,0.051948051948051965,1.0,2022-23,-14
22201173,1610612739,2,0,2,-2,79,0,0.7692307692307693,0.46153846153846156,0.6153846153846154,1610612754,2,0,3,1,79,1,0.5128205128205128,0.358974358974359,0.4358974358974359,0,-3,-1,0,0.17948717948717952,1.0,2022-23,10
22201218,1610612739,3,0,2,3,82,0,0.775,0.4878048780487805,0.6296296296296297,1610612766,2,0,2,-4,82,1,0.3170731707317073,0.325,0.32098765432098764,1,7,0,0,0.308641975308642,1.0,2022-23,-11
22300081,1610612739,2,0,1,1,2,0,0.5,1.0,1.0,1610612760,2,0,1,1,2,2,0.5,1.0,1.0,0,0,0,0,0.0,1.0,2023-24,-3
22300091,1610612739,1,1,2,-1,3,0,0.0,1.0,0.5,1610612754,3,0,1,1,2,1,1.0,0.5,1.0,-2,-2,1,1,-0.5,1.0,2023-24,-12
22300112,1610612739,3,0,3,-2,4,0,0.0,1.0,0.3333333333333333,1610612752,3,0,3,-1,4,3,0.0,0.5,0.3333333333333333,0,-1,0,0,0.0,1.0,2023-24,-18
22300142,1610612739,2,0,3,-1,7,0,0.0,0.6666666666666666,0.3333333333333333,1610612744,2,0,3,5,7,2,0.5,1.0,0.8333333333333334,0,-6,0,0,-0.5,1.0,2023-24,11
22300030,1610612739,2,0,3,1,12,0,0.25,0.5714285714285714,0.45454545454545453,1610612765,3,0,2,-9,13,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,-1,10,1,-1,0.28787878787878785,1.0,2023-24,8
22300210,1610612739,2,0,3,2,13,0,0.4,0.5714285714285714,0.5,1610612743,2,0,2,-1,13,2,1.0,0.4,0.75,0,3,1,0,-0.25,1.0,2023-24,12
22300229,1610612739,1,1,3,4,15,0,0.5,0.625,0.5714285714285714,1610612748,2,0,3,1,15,3,0.8,0.5555555555555556,0.6428571428571429,-1,3,0,0,-0.07142857142857151,1.0,2023-24,-33
22300242,1610612739,3,0,3,-1,16,0,0.42857142857142855,0.625,0.5333333333333333,1610612747,3,0,3,-1,17,1,0.7777777777777778,0.2857142857142857,0.5625,0,0,0,-1,-0.029166666666666674,1.0,2023-24,-6
22300251,1610612739,1,1,3,-2,17,0,0.375,0.625,0.5,1610612761,2,0,3,2,17,1,0.5555555555555556,0.42857142857142855,0.5,-1,-4,0,0,0.0,1.0,2023-24,3
22300055,1610612739,2,0,3,1,18,0,0.4444444444444444,0.625,0.5294117647058824,1610612737,2,0,3,-1,17,3,0.375,0.625,0.5,0,2,0,1,0.02941176470588236,1.0,2023-24,23
22300265,1610612739,2,0,3,2,19,0,0.5,0.625,0.5555555555555556,1610612757,3,0,2,1,18,3,0.2857142857142857,0.3,0.29411764705882354,-1,1,1,1,0.26143790849673204,1.0,2023-24,-8
22301205,1610612739,4,0,2,1,21,0,0.45454545454545453,0.6666666666666666,0.55,1610612753,4,0,2,-1,21,2,0.8181818181818182,0.5555555555555556,0.7,0,2,0,0,-0.1499999999999999,1.0,2023-24,10
22300336,1610612739,2,0,3,-3,26,0,0.5,0.5384615384615384,0.52,1610612737,1,1,3,1,25,3,0.3,0.5,0.4166666666666667,1,-4,0,1,0.10333333333333333,1.0,2023-24,8
22300349,1610612739,2,0,3,1,27,0,0.5384615384615384,0.5384615384615384,0.5384615384615384,1610612745,1,1,3,-1,24,3,0.9166666666666666,0.18181818181818182,0.5652173913043478,1,2,0,3,-0.026755852842809347,1.0,2023-24,5
22300364,1610612739,2,0,3,2,28,0,0.5714285714285714,0.5384615384615384,0.5555555555555556,1610612762,2,0,3,1,28,1,0.6153846153846154,0.14285714285714285,0.37037037037037035,0,1,0,0,0.18518518518518523,1.0,2023-24,8
22300375,1610612739,1,1,3,3,29,0,0.6,0.5384615384615384,0.5714285714285714,1610612740,2,0,3,-1,29,1,0.6428571428571429,0.5,0.5714285714285714,-1,4,0,0,0.0,1.0,2023-24,-19
22300433,1610612739,2,0,2,2,32,0,0.5625,0.6,0.5806451612903226,1610612749,2,0,3,1,32,4,0.8888888888888888,0.5384615384615384,0.7419354838709677,0,1,-1,0,-0.16129032258064513,1.0,2023-24,-8
22300465,1610612739,2,0,2,-2,34,0,0.5294117647058824,0.5625,0.5454545454545454,1610612764,3,0,2,-1,33,1,0.21428571428571427,0.16666666666666666,0.1875,-1,-1,0,1,0.3579545454545454,1.0,2023-24,39
22300482,1610612739,2,0,2,1,35,0,0.5555555555555556,0.5625,0.5588235294117647,1610612764,2,0,2,-2,34,2,0.21428571428571427,0.15789473684210525,0.18181818181818182,0,3,0,1,0.3770053475935829,1.0,2023-24,24
22300497,1610612739,2,0,3,2,36,0,0.5789473684210527,0.5625,0.5714285714285714,1610612759,3,0,2,-4,35,1,0.11764705882352941,0.17647058823529413,0.14705882352941177,-1,6,1,1,0.4243697478991596,1.0,2023-24,2
22300527,1610612739,4,0,2,3,37,0,0.6,0.5625,0.5833333333333334,1610612751,4,0,2,-1,38,1,0.5263157894736842,0.3333333333333333,0.43243243243243246,0,4,0,-1,0.15090090090090091,1.0,2023-24,9
22300561,1610612739,4,0,1,4,38,0,0.6190476190476191,0.5625,0.5945945945945946,1610612741,2,0,3,1,42,2,0.5652173913043478,0.3333333333333333,0.4634146341463415,2,3,-2,-4,0.13117996044825314,1.0,2023-24,18
22300572,1610612739,2,0,2,5,39,0,0.6363636363636364,0.5625,0.6052631578947368,1610612749,3,0,3,3,41,1,0.8260869565217391,0.5294117647058824,0.7,-1,2,-1,-2,-0.09473684210526312,1.0,2023-24,40
22300658,1610612739,3,0,2,1,44,0,0.6521739130434783,0.6,0.627906976744186,1610612746,2,0,3,5,45,3,0.8260869565217391,0.5238095238095238,0.6818181818181818,1,-4,-1,-1,-0.053911205073995716,1.0,2023-24,10
22300675,1610612739,2,0,2,2,45,0,0.6666666666666666,0.6,0.6363636363636364,1610612765,3,0,2,1,47,1,0.16,0.09523809523809523,0.13043478260869565,-1,1,0,-2,0.5059288537549407,1.0,2023-24,7
22300714,1610612739,2,0,3,5,48,0,0.68,0.6363636363636364,0.6595744680851063,1610612758,2,0,3,2,49,7,0.6363636363636364,0.5769230769230769,0.6041666666666666,0,3,0,-1,0.055407801418439706,1.0,2023-24,26
22300762,1610612739,2,0,3,9,52,0,0.6923076923076923,0.68,0.6862745098039216,1610612755,2,0,3,1,53,2,0.6296296296296297,0.56,0.5961538461538461,0,8,0,-1,0.09012066365007543,1.0,2023-24,-2
22300781,1610612739,2,0,3,-1,53,0,0.6666666666666666,0.68,0.6730769230769231,1610612741,2,0,3,1,55,4,0.5555555555555556,0.4074074074074074,0.48148148148148145,0,-2,0,-2,0.19159544159544167,1.0,2023-24,3
22300792,1610612739,8,0,0,1,54,0,0.6785714285714286,0.68,0.6792452830188679,1610612753,8,0,0,1,56,1,0.6923076923076923,0.41379310344827586,0.5454545454545454,0,0,0,-2,0.13379073756432247,1.0,2023-24,-7
22300832,1610612739,2,0,3,1,57,0,0.6551724137931034,0.6666666666666666,0.6607142857142857,1610612742,2,0,2,-1,58,2,0.5806451612903226,0.5769230769230769,0.5789473684210527,0,2,1,-1,0.08176691729323304,1.0,2023-24,2
22300876,1610612739,2,0,3,1,60,0,0.6666666666666666,0.6551724137931034,0.6610169491525424,1610612752,3,0,3,-2,61,1,0.6451612903225806,0.5172413793103449,0.5833333333333334,-1,3,0,-1,0.07768361581920902,1.0,2023-24,-9
